restaurant_id;restaurant_name;query;selected;tier;score;platform;source;title;link;flags
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;yes;red;-14;open.spotify.com;organic;música e letra de Luan Santana - ILHA;https://open.spotify.com/intl-pt/track/2zvfMwpBdm9zC4zwLWq1Wg;brand_not_confirmed|city_not_confirmed
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;;red;-20;letras.mus.br;organic;ILHA - Luan Santana - LETRAS.MUS.BR;https://letras.mus.br/luan-santana/ilha;brand_not_confirmed|city_not_confirmed
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;;red;-20;pt.wikipedia.org;organic;Ilha – Wikipédia, a enciclopédia livre;https://pt.wikipedia.org/wiki/Ilha;brand_not_confirmed|city_not_confirmed
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;;red;-20;skyscanner.com.br;organic;7 das ilhas mais isoladas do mundo;https://skyscanner.com.br/aluguel-de-carros/sugestoes/7-das-ilhas-mais-isoladas-do-mundo;brand_not_confirmed|city_not_confirmed
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;;red;-20;adorocinema.com;organic;Ilha - Filme 2018;https://adorocinema.com/filmes/filme-266559;brand_not_confirmed|city_not_confirmed
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;;red;-20;g1.globo.com;organic;Brasil reivindica ilha submersa rica em 'minerais do futuro' - G1;https://g1.globo.com/rs/rio-grande-do-sul/noticia/2025/07/05/brasil-reivindica-ilha-submersa-no-atlantico-do-tamanho-da-espanha-rica-em-minerais-do-futuro-entenda.ghtml;brand_not_confirmed|city_not_confirmed
76a39b5d-8130-4119-a4a5-87e8ea3020b8;Ilha Dourada Restaurante;Ilha Dourada Restaurante R. José Américo de Almeida Filho BR -230 (83) 3228-1826 Cabedelo PB Instagram;;red;-20;escolakids.uol.com.br;organic;O que é uma ilha? - Escola Kids - UOL;https://escolakids.uol.com.br/geografia/o-que-e-uma-ilha.htm;brand_not_confirmed|city_not_confirmed
f90edcb3-31a7-4922-9bdd-930817bba3c9;Espetinho da praia Intermares;Espetinho da praia Intermares Intermares Av. Oceano Atlântico (83) 2182-4436 Cabedelo PB Instagram;yes;yellow;104;instagram;organic;ESPETINHO DA PRAIA 👑 (@espetinhodapraia);https://instagram.com/espetinhodapraia;city_not_confirmed
f90edcb3-31a7-4922-9bdd-930817bba3c9;Espetinho da praia Intermares;Espetinho da praia Intermares Intermares Av. Oceano Atlântico (83) 2182-4436 Cabedelo PB Instagram;;yellow;100;instagram;organic;Numar Bar e Restaurante (@numarbarintermares);https://instagram.com/numarbarintermares;
f90edcb3-31a7-4922-9bdd-930817bba3c9;Espetinho da praia Intermares;Espetinho da praia Intermares Intermares Av. Oceano Atlântico (83) 2182-4436 Cabedelo PB Instagram;;yellow;92;instagram;organic;ESPETINHO DA PRAIA 👑 (@espetinhodapraia);https://instagram.com/espetinhodapraia/reels;city_not_confirmed
